horizon,source,target,weighted_selection_frequency,weighted_sign_stability,weighted_mean_strength,latest_strength,strength_retention,n_contributions,weighted_mean_loss_improvement,contribution_hit_rate,contribution_t_stat,survival_score
10,pw_panama_canal_capacity_z,wti,0.019354365386271916,1.0,0.004646732827752016,0.0036933548367444236,0.7948283177991933,60,-0.44646908291925863,0.3903757768056618,-2.6439731440830347,0.0
10,pw_panama_canal_capacity_z,henry_hub,0.01922170791227385,0.7728650323463566,0.0015184218639479542,0.0,0.0,40,0.0005401502474536199,0.6225434134229184,0.3236233638631688,0.0
10,pw_bab_el_mandeb_strait_n_total_z,cnyusd,0.01693389464222269,1.0,0.0009159304781137431,0.0,0.0,20,-1.2846976138787993e-06,0.4156118798395674,-0.95190068044365,0.0
10,pw_bab_el_mandeb_strait_n_total_z,us2y,0.01693389464222269,1.0,0.0011527347226434005,0.0,0.0,20,-0.0066363289498547065,0.20296034624951606,-3.6311753174850665,0.0
10,pw_bab_el_mandeb_strait_capacity_z,us2y,0.01553149994729585,1.0,0.002150911284966963,0.0,0.0,60,-0.0005480458428236616,0.3168296364206116,-1.9192908002954974,0.0
10,pw_bab_el_mandeb_strait_n_total_z,krwusd,0.010399064894773515,1.0,0.0010492357788588265,0.0,0.0,40,1.8492642635063928e-07,0.45137721148405396,0.16948844839039975,0.0
10,pw_cape_of_good_hope_n_total_z,eurusd,0.00928541138965307,0.52980844663844,0.008245959541718278,0.016509836587641404,2.002172882866354,40,-1.2643677386360893e-06,0.4076163769633466,-2.729557532025291,0.0
10,pw_panama_canal_capacity_z,us2y,0.009039771823804733,1.0,0.0008190963428346615,0.0,0.0,20,-0.005611301024080635,0.28248703734430003,-3.540464108461419,0.0
10,pw_cape_of_good_hope_n_total_z,vix,0.007930421069887304,1.0,0.0025249346394698793,0.0,0.0,20,-2.478221106189447,0.04997362841193618,-5.152519545425123,0.0
10,pw_cape_of_good_hope_n_total_z,krwusd,0.005479575510022545,1.0,0.0005813005692588394,0.0,0.0,20,1.1666323108939584e-06,0.5614579201376767,1.5327427696580773,0.0
